date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:03	383/383	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:00%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:03	378/378	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:01%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:03	379/379	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:01%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:04	380/380	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:01%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:04	376/376	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:02%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:04	377/377	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:01%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:04	381/381	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:02%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:05	371/371	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:02%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/glyphicons-halflings-regular.eot	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/glyphicons-halflings-regular.eot	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/bootstrap.min.css)
14:57:05	372/372	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:03%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/glyphicons-halflings-regular.woff	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/glyphicons-halflings-regular.woff	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/bootstrap.min.css)
14:57:05	371/371	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:03%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/glyphicons-halflings-regular.ttf	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/glyphicons-halflings-regular.ttf	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/bootstrap.min.css)
14:57:05	371/371	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:04%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/glyphicons-halflings-regular.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/glyphicons-halflings-regular.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/bootstrap.min.css)
14:57:17	198974/198974	---M--	200	added ('OK')	image/jpeg	etag:%22f77c74875f5d24358ec5f7bd3e6495b7%22	http://res.cloudinary.com/technex-iit-bhu/image/upload/v1509394119/cc_tyq1da.jpg	D:/@WEB/!!technix/technix/res.cloudinary.com/technex-iit-bhu/image/upload/v1509394119/cc_tyq1da.jpg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/style.css)
14:57:17	141489/141489	---M--	200	added ('OK')	image/jpeg	etag:%22556fe918-2408b%22	https://dspncdn.com/a1/media/692x/da/16/db/da16db98ddabeae42495ff003d1efbc8.jpg	D:/@WEB/!!technix/technix/dspncdn.com/a1/media/692x/da/16/db/da16db98ddabeae42495ff003d1efbc8.jpg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/style.css)
14:57:17	626/626	---M--	200	added ('OK')	image/png	etag:%22611b4fdf1800cfd92f2617c7e3fea7bb%22	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/img/service_bullet_img.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/img/service_bullet_img.png	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/style.css)
14:57:19	23715/23715	---M--	200	added ('OK')	image/png	etag:%22027a948ea100e8e59cfbd61aee5c0f12%22	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/img/clock_bg_img.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/img/clock_bg_img.png	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/style.css)
14:57:21	380/380	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Feb%202019%2009:27:18%20GMT	http://ewiya.com/prowebpro/wp-content/themes/prowebpro/images/pricing_bg_img.jpg	D:/@WEB/!!technix/technix/ewiya.com/prowebpro/wp-content/themes/prowebpro/images/pricing_bg_img.184.delayed	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/style.css)
14:57:21	434608/434608	---M--	200	added ('OK')	image/jpeg	etag:%227ee8608a658025a9449956f77a5ec2f4%22	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/img/coming_soon_bg.jpg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/img/coming_soon_bg.jpg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/style.css)
14:57:21	375/375	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:19%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/font-awesome/fontawesome-webfont.eot	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/font-awesome/fontawesome-webfont.eot	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/font-awesome.min.css)
14:57:21	376/376	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:19%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/font-awesome/fontawesome-webfont.woff	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/font-awesome/fontawesome-webfont.woff	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/font-awesome.min.css)
14:57:22	375/375	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:20%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/font-awesome/fontawesome-webfont.ttf	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/font-awesome/fontawesome-webfont.ttf	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/font-awesome.min.css)
14:57:22	375/375	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:20%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/font-awesome/fontawesome-webfont.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/font-awesome/fontawesome-webfont.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/font-awesome.min.css)
14:57:22	358/358	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:20%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/et-line/et-line.eot	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/et-line/et-line.eot	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/etline-icon.css)
14:57:23	359/359	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:21%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/et-line/et-line.woff	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/et-line/et-line.woff	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/etline-icon.css)
14:57:23	358/358	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:21%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/et-line/et-line.ttf	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/et-line/et-line.ttf	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/etline-icon.css)
14:57:23	358/358	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:21%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/et-line/et-line.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/themes/prowebpro/fonts/et-line/et-line.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/etline-icon.css)
14:57:24	371/371	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Feb%202019%2009:27:22%20GMT	http://ewiya.com/prowebpro/wp-content/themes/prowebpro/css/grabbing.png	D:/@WEB/!!technix/technix/ewiya.com/prowebpro/wp-content/themes/prowebpro/css/grabbing.png	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/owl.carousel.css)
14:57:25	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:27:23%20GMT	https://www.technex.in/initiative/g.gif	D:/@WEB/!!technix/technix/www.technex.in/initiative/g.html	(from https://stats.wp.com/e-201851.js)
14:57:26	73027/73027	---M-Z	200	added ('OK')	text/css	etag:%2211d43-58285d208ea5d-gzip%22	https://sproutsend.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.6.1	D:/@WEB/!!technix/technix/sproutsend.com/wp-content/plugins/jetpack/css/jetpackb6a4.css	(from https://www.technex.in/initiative/)
14:57:26	97183/97183	---M-Z	200	added ('OK')	application/javascript	etag:%2217b9f-58285d0f2db11-gzip%22	https://sproutsend.com/wp-includes/js/jquery/jquery.js?ver=1.12.4	D:/@WEB/!!technix/technix/sproutsend.com/wp-includes/js/jquery/jqueryb8ff.js	(from https://www.technex.in/initiative/)
14:57:26	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:27:24%20GMT	https://www.technex.in/initiative/c.gif	D:/@WEB/!!technix/technix/www.technex.in/initiative/c.html	(from https://stats.wp.com/e-201851.js)
14:57:27	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:27:25%20GMT	https://www.technex.in/initiative/t.gif	D:/@WEB/!!technix/technix/www.technex.in/initiative/t.html	(from https://stats.wp.com/e-201851.js)
14:57:28	75220/75220	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/wp-content/plugins/custom-twitter-feeds/fonts/fontawesome-webfont.eot	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/wp-content/plugins/custom-twitter-feeds/fonts/fontawesome-webfont.eot	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.css)
14:57:30	89076/89076	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/wp-content/plugins/custom-twitter-feeds/fonts/fontawesome-webfont.woff	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/wp-content/plugins/custom-twitter-feeds/fonts/fontawesome-webfont.woff	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.css)
14:57:31	150920/150920	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/wp-content/plugins/custom-twitter-feeds/fonts/fontawesome-webfont.ttf	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/wp-content/plugins/custom-twitter-feeds/fonts/fontawesome-webfont.ttf	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.css)
14:57:33	387105/387105	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/wp-content/plugins/custom-twitter-feeds/fonts/fontawesome-webfont.svg	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/wp-content/plugins/custom-twitter-feeds/fonts/fontawesome-webfont.svg	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.css)
14:57:33	1182/1182	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/img/popup_close.png	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/img/popup_close.png	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/public.css)
14:57:34	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/wp-content/plugins/easy-facebook-likebox/public/assets/fonts/fontawesome-webfont.eot	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/wp-content/plugins/easy-facebook-likebox/public/assets/fonts/fontawesome-webfont.eot	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/font-awesome.css)
14:57:36	71896/71896	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/wp-content/plugins/easy-facebook-likebox/public/assets/fonts/fontawesome-webfont.woff	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/wp-content/plugins/easy-facebook-likebox/public/assets/fonts/fontawesome-webfont.woff	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/font-awesome.css)
14:57:37	152796/152796	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/wp-content/plugins/easy-facebook-likebox/public/assets/fonts/fontawesome-webfont.ttf	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/wp-content/plugins/easy-facebook-likebox/public/assets/fonts/fontawesome-webfont.ttf	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/font-awesome.css)
14:57:39	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/wp-content/plugins/easy-facebook-likebox/public/assets/fonts/fontawesome-webfont.svg	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/wp-content/plugins/easy-facebook-likebox/public/assets/fonts/fontawesome-webfont.svg	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/font-awesome.css)
14:57:40	151/151	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/instagram-feed/css/img/loader.png	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/instagram-feed/css/img/loader.png	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/instagram-feed/css/sb-instagram.min.css)
14:57:40	1312/1312	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/instagram-feed/css/img/small-logo.png	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/instagram-feed/css/img/small-logo.png	(from https://www.technex.in/static/sponsorsnew19/wp-content/plugins/instagram-feed/css/sb-instagram.min.css)
